country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best,,,
PAK,2011,Education,All,Core,45.7631,42.8602,92.5908,,,
PAK,2011,Food,All,Core,45.8083,42.3989,92.5572,,,
PAK,2011,Health,All,Core,65.4646,59.8326,89.4836,,,
PAK,2011,Housing,All,Core,72.1277,65.4133,91.7270,,,
PAK,2011,QoL,All,Core,58.4346,52.7810,90.2217,,,
PAK,2011,Work,All,Core,63.0091,53.4000,84.7497,,,
PAK,2011,Education,Female,Core,40.1172,37.6303,92.5908,,,
PAK,2011,Food,Female,Core,46.8631,43.3752,92.5572,,,
PAK,2011,Education,Male,Core,51.0781,47.7862,92.5908,,,
PAK,2011,Food,Male,Core,44.9042,41.5621,92.5572,,,
PAK,2012,Education,All,Core,46.0204,43.0774,92.7077,,,
PAK,2012,Food,All,Core,45.8083,42.3989,92.5572,,,
PAK,2012,Health,All,Core,66.8721,61.1146,89.6481,,,
PAK,2012,Housing,All,Core,72.4257,65.9563,92.0192,,,
PAK,2012,QoL,All,Core,58.8271,53.1894,90.3364,,,
PAK,2012,Work,All,Core,63.0091,53.4000,84.7497,,,
PAK,2012,Education,Female,Core,40.3554,37.8646,92.7077,,,
PAK,2012,Food,Female,Core,46.8631,43.3752,92.5572,,,
PAK,2012,Education,Male,Core,51.3334,47.9691,92.7077,,,
PAK,2012,Food,Male,Core,44.9042,41.5621,92.5572,,,
PAK,2013,Education,All,Core,46.0534,43.1098,92.8989,,,
PAK,2013,Food,All,Core,43.5255,40.4463,92.9256,,,
PAK,2013,Health,All,Core,69.1110,63.1274,89.8710,,,
PAK,2013,Housing,All,Core,72.5650,66.4883,92.4974,,,
PAK,2013,QoL,All,Core,60.2704,54.6343,90.7576,,,
PAK,2013,Work,All,Core,70.0973,60.0000,85.5953,,,
PAK,2013,Education,Female,Core,40.2324,37.7492,92.8989,,,
PAK,2013,Food,Female,Core,48.3283,44.9093,92.9256,,,
PAK,2013,Education,Male,Core,51.5102,48.1388,92.8989,,,
PAK,2013,Food,Male,Core,38.7227,35.9833,92.9256,,,
PAK,2014,Education,All,Core,47.9879,45.0443,92.8989,,,
PAK,2014,Food,All,Core,43.5255,40.4463,92.9256,,,
PAK,2014,Health,All,Core,67.7914,62.1911,90.1162,,,
PAK,2014,Housing,All,Core,72.6541,67.0098,93.0233,,,
PAK,2014,QoL,All,Core,60.4112,54.9383,90.9119,,,
PAK,2014,Work,All,Core,70.0973,60.0000,85.5953,,,
PAK,2014,Education,Female,Core,41.5731,39.0900,92.8989,,,
PAK,2014,Food,Female,Core,48.3283,44.9093,92.9256,,,
PAK,2014,Education,Male,Core,54.0336,50.6623,92.8989,,,
PAK,2014,Food,Male,Core,38.7227,35.9833,92.9256,,,
PAK,2015,Education,All,Core,44.1728,41.5048,93.3193,,,
PAK,2015,Food,All,Core,43.5255,40.4463,92.9256,,,
PAK,2015,Health,All,Core,67.9720,62.4605,90.2295,,,
PAK,2015,Housing,All,Core,72.7312,67.5208,93.5482,,,
PAK,2015,QoL,All,Core,60.5497,55.2865,91.3556,,,
PAK,2015,Work,All,Core,74.3469,64.5000,86.7554,,,
PAK,2015,Education,Female,Core,38.9153,36.5680,93.3193,,,
PAK,2015,Food,Female,Core,48.3283,44.9093,92.9256,,,
PAK,2015,Education,Male,Core,49.1371,46.1730,93.3193,,,
PAK,2015,Food,Male,Core,38.7227,35.9833,92.9256,,,
PAK,2016,Education,All,Core,47.1091,44.4736,93.5843,,,
PAK,2016,Food,All,Core,43.5255,40.4463,92.9256,,,
PAK,2016,Health,All,Core,68.1352,62.7400,90.3722,,,
PAK,2016,Housing,All,Core,72.6904,68.0214,94.2107,,,
PAK,2016,QoL,All,Core,61.1614,56.0363,91.5697,,,
PAK,2016,Work,All,Core,74.3469,64.5000,86.7554,,,
PAK,2016,Education,Female,Core,41.6499,39.3008,93.5843,,,
PAK,2016,Food,Female,Core,48.3283,44.9093,92.9256,,,
PAK,2016,Education,Male,Core,52.2863,49.3866,93.5843,,,
PAK,2016,Food,Male,Core,38.7227,35.9833,92.9256,,,
PAK,2017,Education,All,Core,46.1698,43.6828,93.8434,,,
PAK,2017,Food,All,Core,43.5255,40.4463,92.9256,,,
PAK,2017,Health,All,Core,68.2904,63.0094,90.5117,,,
PAK,2017,Housing,All,Core,72.6496,68.5114,94.8584,,,
PAK,2017,QoL,All,Core,60.9964,56.0300,91.7789,,,
PAK,2017,Work,All,Core,74.3469,64.5000,86.7554,,,
PAK,2017,Education,Female,Core,41.0090,38.7882,93.8434,,,
PAK,2017,Food,Female,Core,48.3283,44.9093,92.9256,,,
PAK,2017,Education,Male,Core,51.0642,48.3318,93.8434,,,
PAK,2017,Food,Male,Core,38.7227,35.9833,92.9256,,,
PAK,2018,Education,All,Core,48.5107,46.0161,94.1152,,,
PAK,2018,Food,All,Core,53.7903,50.7671,94.3796,,,
PAK,2018,Health,All,Core,69.2079,64.1482,91.2905,,,
PAK,2018,Housing,All,Core,72.5757,68.9931,95.5380,,,
PAK,2018,QoL,All,Core,63.2706,58.8449,92.8594,,,
PAK,2018,Work,All,Core,72.2684,64.3000,88.9739,,,
PAK,2018,Education,Female,Core,43.0333,40.7533,94.1152,,,
PAK,2018,Food,Female,Core,54.5292,51.4644,94.3796,,,
PAK,2018,Education,Male,Core,53.7571,51.0647,94.1152,,,
PAK,2018,Food,Male,Core,52.9037,49.9303,94.3796,,,
PAK,2019,Education,All,Core,48.5107,46.0161,94.1152,,,
PAK,2019,Food,All,Core,53.7903,50.7671,94.3796,,,
PAK,2019,Health,All,Core,68.8059,63.7891,91.2138,,,
PAK,2019,Housing,All,Core,73.1310,69.4660,95.3740,,,
PAK,2019,QoL,All,Core,63.3012,58.8677,92.8113,,,
PAK,2019,Work,All,Core,72.2684,64.3000,88.9739,,,
PAK,2019,Education,Female,Core,43.0333,40.7533,94.1152,,,
PAK,2019,Food,Female,Core,54.5292,51.4644,94.3796,,,
PAK,2019,Education,Male,Core,53.7571,51.0647,94.1152,,,
PAK,2019,Food,Male,Core,52.9037,49.9303,94.3796,,,
PAN,2007,Education,All,Core,78.2812,77.8761,99.3530,,,
PAN,2007,Food,All,Core,68.6569,68.6569,100.0000,,,
PAN,2007,Health,All,HiY,84.2947,82.6894,98.5216,,,
PAN,2007,Housing,All,Core,66.4509,66.4509,100.0000,,,
PAN,2007,Work,All,Core,77.7224,77.7224,100.0000,,,
PAN,2007,Education,Female,Core,79.2522,78.8291,99.3530,,,
PAN,2007,Food,Female,Core,70.9759,70.9759,100.0000,,,
PAN,2007,Education,Male,Core,78.1215,77.7338,99.3530,,,
PAN,2007,Food,Male,Core,66.4870,66.4870,100.0000,,,
PAN,2008,Education,All,Core,77.1164,76.9919,99.8040,,,
PAN,2008,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2008,Health,All,HiY,83.8480,82.3122,98.6301,,,
PAN,2008,Housing,All,Core,66.6200,66.6200,100.0000,,,
PAN,2008,Work,All,Core,83.3357,83.3357,100.0000,,,
PAN,2008,Education,Female,Core,77.4760,77.3460,99.8040,,,
PAN,2008,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2008,Education,Male,Core,76.7833,76.6641,99.8040,,,
PAN,2008,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2009,Education,All,Core,72.9595,72.8289,99.7948,,,
PAN,2009,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2009,Health,All,HiY,84.0780,82.5337,98.6227,,,
PAN,2009,Health,All,Core,84.3530,82.4845,97.9738,,,
PAN,2009,Housing,All,Core,67.8170,67.8170,100.0000,,,
PAN,2009,QoL,All,Core,76.6623,76.2625,99.5537,,,
PAN,2009,Work,All,Core,86.5430,86.5430,100.0000,,,
PAN,2009,Education,Female,Core,73.5447,73.4080,99.7948,,,
PAN,2009,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2009,Education,Male,Core,72.4046,72.2797,99.7948,,,
PAN,2009,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2010,Education,All,Core,76.3374,76.2447,99.8601,,,
PAN,2010,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2010,Health,All,HiY,83.9476,82.4363,98.6756,,,
PAN,2010,Health,All,Core,84.3480,82.5001,98.0080,,,
PAN,2010,Housing,All,Core,68.5036,68.5036,100.0000,,,
PAN,2010,QoL,All,Core,77.0881,76.7000,99.5736,,,
PAN,2010,Work,All,Core,84.6126,84.6126,100.0000,,,
PAN,2010,Education,Female,Core,76.5007,76.4045,99.8601,,,
PAN,2010,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2010,Education,Male,Core,76.1929,76.1035,99.8601,,,
PAN,2010,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2011,Education,All,Core,74.0290,74.0290,100.0000,,,
PAN,2011,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2011,Health,All,HiY,83.3677,81.9342,98.7896,,,
PAN,2011,Health,All,Core,84.1373,82.3385,98.0816,,,
PAN,2011,Housing,All,Core,68.6325,68.6325,100.0000,,,
PAN,2011,QoL,All,Core,77.0944,76.7346,99.6163,,,
PAN,2011,Work,All,Core,87.0343,87.0343,100.0000,,,
PAN,2011,Education,Female,Core,74.9190,74.9190,100.0000,,,
PAN,2011,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2011,Education,Male,Core,73.1702,73.1702,100.0000,,,
PAN,2011,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2012,Education,All,Core,72.8010,72.8010,100.0000,,,
PAN,2012,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2012,Health,All,HiY,82.9043,81.5331,98.8785,,,
PAN,2012,Health,All,Core,83.9867,82.2270,98.1390,,,
PAN,2012,Housing,All,Core,68.9753,68.9753,100.0000,,,
PAN,2012,QoL,All,Core,76.3702,76.0183,99.6278,,,
PAN,2012,Work,All,Core,84.4494,84.4494,100.0000,,,
PAN,2012,Education,Female,Core,73.6585,73.6585,100.0000,,,
PAN,2012,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2012,Education,Male,Core,71.9737,71.9737,100.0000,,,
PAN,2012,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2013,Education,All,Core,72.8642,72.8642,100.0000,,,
PAN,2013,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2013,Health,All,HiY,82.7040,81.3704,98.9330,,,
PAN,2013,Health,All,Core,83.7764,82.2029,98.4286,,,
PAN,2013,Housing,All,Core,69.6803,69.6803,100.0000,,,
PAN,2013,QoL,All,Core,76.9980,76.6833,99.6857,,,
PAN,2013,Work,All,Core,87.0302,87.0302,100.0000,,,
PAN,2013,Education,Female,Core,73.7297,73.7297,100.0000,,,
PAN,2013,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2013,Education,Male,Core,72.0319,72.0319,100.0000,,,
PAN,2013,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2014,Education,All,Core,68.1367,68.1367,100.0000,,,
PAN,2014,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2014,Health,All,HiY,82.6525,81.3416,98.9671,,,
PAN,2014,Health,All,Core,83.8380,82.2784,98.4506,,,
PAN,2014,Housing,All,Core,70.6342,70.6342,100.0000,,,
PAN,2014,QoL,All,Core,76.1530,75.8411,99.6901,,,
PAN,2014,Work,All,Core,86.5174,86.5174,100.0000,,,
PAN,2014,Education,Female,Core,69.4265,69.4265,100.0000,,,
PAN,2014,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2014,Education,Male,Core,66.8953,66.8953,100.0000,,,
PAN,2014,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2015,Education,All,Core,63.5001,63.5001,100.0000,,,
PAN,2015,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2015,Health,All,HiY,82.5534,81.2698,99.0063,,,
PAN,2015,Health,All,Core,77.9263,76.5653,98.5362,,,
PAN,2015,Housing,All,Core,71.5658,71.5658,100.0000,,,
PAN,2015,QoL,All,Core,74.6970,74.4248,99.7072,,,
PAN,2015,Work,All,Core,88.8540,88.8540,100.0000,,,
PAN,2015,Education,Female,Core,64.4989,64.4989,100.0000,,,
PAN,2015,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2015,Education,Male,Core,62.5406,62.5406,100.0000,,,
PAN,2015,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2016,Education,All,Core,63.5001,63.5001,100.0000,,,
PAN,2016,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2016,Health,All,HiY,82.6109,81.3403,99.0261,,,
PAN,2016,Health,All,Core,77.9838,76.6358,98.5560,,,
PAN,2016,Housing,All,Core,72.5093,72.5093,100.0000,,,
PAN,2016,QoL,All,Core,74.7656,74.4960,99.7112,,,
PAN,2016,Work,All,Core,88.1959,88.1959,100.0000,,,
PAN,2016,Education,Female,Core,64.4989,64.4989,100.0000,,,
PAN,2016,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2016,Education,Male,Core,62.5406,62.5406,100.0000,,,
PAN,2016,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2017,Education,All,Core,57.9485,57.9485,100.0000,,,
PAN,2017,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2017,Health,All,HiY,82.6480,81.3930,99.0489,,,
PAN,2017,Health,All,Core,78.0208,76.6885,98.5788,,,
PAN,2017,Housing,All,Core,73.4363,73.4363,100.0000,,,
PAN,2017,QoL,All,Core,74.0407,73.7742,99.7158,,,
PAN,2017,Work,All,Core,89.1589,89.1589,100.0000,,,
PAN,2017,Education,Female,Core,58.6835,58.6835,100.0000,,,
PAN,2017,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2017,Education,Male,Core,57.2474,57.2474,100.0000,,,
PAN,2017,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2018,Education,All,HiY,35.9622,35.4297,94.9396,,,
PAN,2018,Education,All,Core,57.9485,57.9485,100.0000,,,
PAN,2018,Food,All,Core,71.6389,71.6389,100.0000,,,
PAN,2018,Health,All,HiY,82.6331,81.3867,99.0603,,,
PAN,2018,Health,All,Core,78.0059,76.6822,98.5902,,,
PAN,2018,Housing,All,Core,74.6026,74.6026,100.0000,,,
PAN,2018,PISA_Average,All,HiY,12.0865,11.0214,89.8791,,,
PAN,2018,QoL,All,Core,74.6252,74.3604,99.7180,,,
PAN,2018,Work,All,Core,90.9300,90.9300,100.0000,,,
PAN,2018,Education,Female,HiY,36.6236,36.1426,94.9396,,,
PAN,2018,Education,Female,Core,58.6835,58.6835,100.0000,,,
PAN,2018,Food,Female,Core,72.2949,72.2949,100.0000,,,
PAN,2018,PISA_Average,Female,HiY,11.0971,10.1352,89.8791,,,
PAN,2018,Education,Male,HiY,34.5933,34.0376,94.9396,,,
PAN,2018,Education,Male,Core,57.2474,57.2474,100.0000,,,
PAN,2018,Food,Male,Core,70.8206,70.8206,100.0000,,,
PAN,2018,PISA_Average,Male,HiY,11.5664,10.4551,89.8791,,,
PAN,2019,Education,All,HiY,35.9622,35.4297,94.9396,,,
PAN,2019,Education,All,Core,57.9485,57.9485,100.0000,,,
PAN,2019,Food,All,Core,72.3339,72.3339,100.0000,,,
PAN,2019,Health,All,HiY,82.7354,81.4931,99.0678,,,
PAN,2019,Health,All,Core,78.1083,76.7886,98.5977,,,
PAN,2019,Housing,All,Core,75.8467,75.8467,100.0000,,,
PAN,2019,PISA_Average,All,HiY,12.0865,11.0214,89.8791,,,
PAN,2019,QoL,All,Core,75.2290,74.9651,99.7195,,,
PAN,2019,Work,All,Core,91.9076,91.9076,100.0000,,,
PAN,2019,Education,Female,HiY,36.6236,36.1426,94.9396,,,
PAN,2019,Education,Female,Core,58.6835,58.6835,100.0000,,,
PAN,2019,Food,Female,Core,76.2296,76.2296,100.0000,,,
PAN,2019,PISA_Average,Female,HiY,11.0971,10.1352,89.8791,,,
PAN,2019,Education,Male,HiY,34.5933,34.0376,94.9396,,,
PAN,2019,Education,Male,Core,57.2474,57.2474,100.0000,,,
PAN,2019,Food,Male,Core,68.8904,68.8904,100.0000,,,
PAN,2019,PISA_Average,Male,HiY,11.5664,10.4551,89.8791,,,
PER,2007,Education,All,Core,84.6938,82.7306,97.4440,,,
PER,2007,Food,All,Core,65.2265,64.1562,98.3591,,,
PER,2007,Health,All,HiY,89.2958,86.3760,96.7126,,,
PER,2007,Health,All,Core,82.1575,78.4342,94.9952,,,
PER,2007,Housing,All,Core,70.0703,69.5670,99.3646,,,
PER,2007,QoL,All,Core,76.0126,74.3376,97.7464,,,
PER,2007,Work,All,Core,77.9150,76.8000,98.5690,,,
PER,2007,Education,Female,Core,87.8046,85.8027,97.4440,,,
PER,2007,Food,Female,Core,68.0625,66.9456,98.3591,,,
PER,2007,Education,Male,Core,85.4574,83.5305,97.4440,,,
PER,2007,Food,Male,Core,62.5324,61.5063,98.3591,,,
PER,2008,Education,All,Core,85.2688,83.5120,97.7532,,,
PER,2008,Food,All,Core,65.2265,64.1562,98.3591,,,
PER,2008,Health,All,HiY,89.2806,86.5560,96.9645,,,
PER,2008,Health,All,Core,82.4138,79.0396,95.5603,,,
PER,2008,Housing,All,Core,69.9595,69.7359,99.7179,,,
PER,2008,QoL,All,Core,76.7366,75.3687,98.1755,,,
PER,2008,Work,All,Core,80.8146,80.4000,99.4869,,,
PER,2008,Education,Female,Core,88.7404,86.9385,97.7532,,,
PER,2008,Food,Female,Core,68.0625,66.9456,98.3591,,,
PER,2008,Education,Male,Core,85.9301,84.2150,97.7532,,,
PER,2008,Food,Male,Core,62.5324,61.5063,98.3591,,,
PER,2009,Education,All,HiY,54.8864,45.3972,71.2250,,,
PER,2009,Education,All,Core,86.3936,84.5744,97.7639,,,
PER,2009,Food,All,Core,70.7651,69.8745,98.7415,,,
PER,2009,Health,All,HiY,89.5252,86.8002,96.9733,,,
PER,2009,Health,All,Core,83.1226,79.7138,95.5729,,,
PER,2009,Housing,All,Core,70.6769,70.4615,99.7302,,,
PER,2009,PISA_Average,All,HiY,28.4153,13.0754,46.9222,,,
PER,2009,QoL,All,Core,78.8116,77.4648,98.2655,,,
PER,2009,Work,All,Core,83.0998,82.7000,99.5189,,,
PER,2009,Education,Female,HiY,56.2619,46.5520,71.2250,,,
PER,2009,Education,Female,Core,87.7308,85.8677,97.7639,,,
PER,2009,Food,Female,Core,72.1776,71.2692,98.7415,,,
PER,2009,PISA_Average,Female,HiY,29.2054,13.5117,46.9222,,,
PER,2009,Education,Male,HiY,53.6061,44.3351,71.2250,,,
PER,2009,Education,Male,Core,85.1459,83.3672,97.7639,,,
PER,2009,Food,Male,Core,69.4939,68.6192,98.7415,,,
PER,2009,PISA_Average,Male,HiY,27.6673,12.6827,46.9222,,,
PER,2010,Education,All,HiY,54.6607,45.3913,71.4842,,,
PER,2010,Education,All,Core,86.7156,85.1162,98.0231,,,
PER,2010,Food,All,Core,71.3885,70.7113,99.0513,,,
PER,2010,Health,All,HiY,89.5013,86.9386,97.1844,,,
PER,2010,Health,All,Core,83.2380,80.0321,95.8787,,,
PER,2010,Housing,All,Core,70.6445,70.6445,100.0000,,,
PER,2010,PISA_Average,All,HiY,28.4153,13.0754,46.9222,,,
PER,2010,QoL,All,Core,79.3790,78.2825,98.5906,,,
PER,2010,Work,All,Core,84.9084,84.9084,100.0000,,,
PER,2010,Education,Female,HiY,55.9953,46.5119,71.4842,,,
PER,2010,Education,Female,Core,87.4642,85.8276,98.0231,,,
PER,2010,Food,Female,Core,73.9230,73.2218,99.0513,,,
PER,2010,PISA_Average,Female,HiY,29.2054,13.5117,46.9222,,,
PER,2010,Education,Male,HiY,53.4116,44.3545,71.4842,,,
PER,2010,Education,Male,Core,84.9514,83.3866,98.0231,,,
PER,2010,Food,Male,Core,68.8540,68.2008,99.0513,,,
PER,2010,PISA_Average,Male,HiY,27.6673,12.6827,46.9222,,,
PER,2011,Education,All,HiY,55.1425,46.0016,71.6645,,,
PER,2011,Education,All,Core,86.9968,85.5259,98.2034,,,
PER,2011,Food,All,Core,76.5726,76.0112,99.2668,,,
PER,2011,Health,All,HiY,89.4170,86.9510,97.3310,,,
PER,2011,Health,All,Core,83.4748,80.4031,96.0914,,,
PER,2011,Housing,All,Core,70.7691,70.7691,100.0000,,,
PER,2011,PISA_Average,All,HiY,28.4153,13.0754,46.9222,,,
PER,2011,QoL,All,Core,80.7800,79.7592,98.7123,,,
PER,2011,Work,All,Core,86.0867,86.0867,100.0000,,,
PER,2011,Education,Female,HiY,56.1756,46.8349,71.6645,,,
PER,2011,Education,Female,Core,88.0230,86.5292,98.2034,,,
PER,2011,Food,Female,Core,77.2751,76.7085,99.2668,,,
PER,2011,PISA_Average,Female,HiY,29.2054,13.5117,46.9222,,,
PER,2011,Education,Male,HiY,54.1639,45.2224,71.6645,,,
PER,2011,Education,Male,Core,86.0223,84.5731,98.2034,,,
PER,2011,Food,Male,Core,75.7296,75.1743,99.2668,,,
PER,2011,PISA_Average,Male,HiY,27.6673,12.6827,46.9222,,,
PER,2012,Education,All,HiY,49.7278,43.9918,77.5001,,,
PER,2012,Education,All,Core,79.8207,78.5502,98.3683,,,
PER,2012,Food,All,Core,77.9632,77.5453,99.4640,,,
PER,2012,Health,All,HiY,89.3427,86.9659,97.4652,,,
PER,2012,Health,All,Core,83.7593,80.8081,96.2861,,,
PER,2012,Housing,All,Core,70.9305,70.9305,100.0000,,,
PER,2012,PISA_Average,All,HiY,21.5950,12.6640,58.2635,,,
PER,2012,QoL,All,Core,79.8780,78.9501,98.8237,,,
PER,2012,Work,All,Core,86.9163,86.9163,100.0000,,,
PER,2012,Education,Female,HiY,50.2162,44.2900,77.5001,,,
PER,2012,Education,Female,Core,79.7584,78.4888,98.3683,,,
PER,2012,Food,Female,Core,78.6643,78.2427,99.4640,,,
PER,2012,PISA_Average,Female,HiY,22.6262,13.3128,58.2635,,,
PER,2012,Education,Male,HiY,49.8192,44.0455,77.5001,,,
PER,2012,Education,Male,Core,79.8803,78.6090,98.3683,,,
PER,2012,Food,Male,Core,77.4023,76.9874,99.4640,,,
PER,2012,PISA_Average,Male,HiY,21.7259,12.7211,58.2635,,,
PER,2013,Education,All,HiY,52.0186,46.3286,77.6464,,,
PER,2013,Education,All,Core,83.9551,82.7306,98.5147,,,
PER,2013,Food,All,Core,78.9461,78.6611,99.6390,,,
PER,2013,Health,All,HiY,89.2724,86.9756,97.5842,,,
PER,2013,Health,All,Core,83.5444,80.7296,96.4590,,,
PER,2013,Housing,All,Core,71.1471,71.1471,100.0000,,,
PER,2013,PISA_Average,All,HiY,21.5950,12.6640,58.2635,,,
PER,2013,QoL,All,Core,81.0159,80.1510,98.9225,,,
PER,2013,Work,All,Core,87.4866,87.4866,100.0000,,,
PER,2013,Education,Female,HiY,52.8015,46.9123,77.6464,,,
PER,2013,Education,Female,Core,84.4319,83.1994,98.5147,,,
PER,2013,Food,Female,Core,80.3459,80.0558,99.6390,,,
PER,2013,PISA_Average,Female,HiY,22.6262,13.3128,58.2635,,,
PER,2013,Education,Male,HiY,51.8268,46.1075,77.6464,,,
PER,2013,Education,Male,Core,83.4983,82.2814,98.5147,,,
PER,2013,Food,Male,Core,77.6863,77.4059,99.6390,,,
PER,2013,PISA_Average,Male,HiY,21.7259,12.7211,58.2635,,,
PER,2014,Education,All,HiY,51.7456,46.0952,77.6849,,,
PER,2014,Education,All,Core,82.3349,81.1500,98.5531,,,
PER,2014,Food,All,Core,82.8272,82.5662,99.6850,,,
PER,2014,Health,All,HiY,89.4038,87.1244,97.6155,,,
PER,2014,Health,All,Core,84.0439,81.2365,96.5044,,,
PER,2014,Housing,All,Core,71.7854,71.7854,100.0000,,,
PER,2014,PISA_Average,All,HiY,21.5950,12.6640,58.2635,,,
PER,2014,QoL,All,Core,81.8545,81.0039,98.9485,,,
PER,2014,Work,All,Core,88.2812,88.2812,100.0000,,,
PER,2014,Education,Female,HiY,52.5393,46.6896,77.6849,,,
PER,2014,Education,Female,Core,83.0192,81.8263,98.5531,,,
PER,2014,Food,Female,Core,84.5061,84.2399,99.6850,,,
PER,2014,PISA_Average,Female,HiY,22.6262,13.3128,58.2635,,,
PER,2014,Education,Male,HiY,51.5438,45.8642,77.6849,,,
PER,2014,Education,Male,Core,81.6811,80.5039,98.5531,,,
PER,2014,Food,Male,Core,81.2882,81.0321,99.6850,,,
PER,2014,PISA_Average,Male,HiY,21.7259,12.7211,58.2635,,,
PER,2015,Education,All,HiY,55.3176,48.7330,79.8558,,,
PER,2015,Education,All,Core,82.2352,81.1030,98.6099,,,
PER,2015,Food,All,HiY,62.3686,58.2022,93.3198,,,
PER,2015,Food,All,Core,82.9107,82.7057,99.7528,,,
PER,2015,Health,All,HiY,89.4849,87.2342,97.6616,,,
PER,2015,Health,All,Core,84.5928,81.8052,96.5715,,,
PER,2015,Housing,All,Core,72.3555,72.3555,100.0000,,,
PER,2015,PISA_Average,All,HiY,29.1893,18.2845,62.4919,,,
PER,2015,QoL,All,Core,82.1195,81.2945,98.9868,,,
PER,2015,Work,All,Core,88.5033,88.5033,100.0000,,,
PER,2015,Education,Female,HiY,54.9696,48.6832,79.8558,,,
PER,2015,Education,Female,Core,82.9985,81.8549,98.6099,,,
PER,2015,Food,Female,HiY,59.4111,54.7778,92.2013,,,
PER,2015,Food,Female,Core,84.3088,84.1004,99.7528,,,
PER,2015,PISA_Average,Female,HiY,27.6743,17.3886,62.4919,,,
PER,2015,Education,Male,HiY,55.6732,48.7939,79.8558,,,
PER,2015,Education,Male,Core,81.5060,80.3847,98.6099,,,
PER,2015,Food,Male,HiY,74.2337,68.4444,92.2013,,,
PER,2015,Food,Male,Core,81.6523,81.4505,99.7528,,,
PER,2015,PISA_Average,Male,HiY,30.6838,19.1679,62.4919,,,
PER,2016,Education,All,HiY,57.1222,50.5456,79.9242,,,
PER,2016,Education,All,Core,86.8563,85.7321,98.6783,,,
PER,2016,Food,All,HiY,55.7724,52.1348,93.4778,,,
PER,2016,Food,All,Core,85.0780,84.9372,99.8345,,,
PER,2016,Health,All,HiY,89.5942,87.3690,97.6975,,,
PER,2016,Health,All,Core,85.0860,82.3321,96.6523,,,
PER,2016,Housing,All,Core,72.8826,72.8826,100.0000,,,
PER,2016,PISA_Average,All,HiY,29.1893,18.2845,62.4919,,,
PER,2016,QoL,All,Core,83.7219,82.9181,99.0330,,,
PER,2016,Work,All,Core,88.7063,88.7063,100.0000,,,
PER,2016,Education,Female,HiY,56.2569,49.9927,79.9242,,,
PER,2016,Education,Female,Core,84.2858,83.1644,98.6783,,,
PER,2016,Food,Female,HiY,54.2411,50.1111,92.3858,,,
PER,2016,Food,Female,Core,86.3353,86.1925,99.8345,,,
PER,2016,PISA_Average,Female,HiY,27.6743,17.3886,62.4919,,,
PER,2016,Education,Male,HiY,57.9746,51.0897,79.9242,,,
PER,2016,Education,Male,Core,83.8074,82.6804,98.6783,,,
PER,2016,Food,Male,HiY,65.4261,60.4444,92.3858,,,
PER,2016,Food,Male,Core,83.9604,83.8215,99.8345,,,
PER,2016,PISA_Average,Male,HiY,30.6838,19.1679,62.4919,,,
PER,2017,Education,All,HiY,58.5283,51.9349,79.9474,,,
PER,2017,Education,All,Core,87.8093,86.6683,98.7015,,,
PER,2017,Food,All,HiY,55.3800,51.7978,93.5315,,,
PER,2017,Food,All,Core,85.4734,85.3556,99.8623,,,
PER,2017,Health,All,HiY,89.7377,87.5187,97.7097,,,
PER,2017,Health,All,Core,85.3017,82.5603,96.6797,,,
PER,2017,Housing,All,Core,73.5928,73.5928,100.0000,,,
PER,2017,PISA_Average,All,HiY,29.1893,18.2845,62.4919,,,
